id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr
EMERALD_STAFF;Emerald Staff;Smaragdstab;Personnel d'Emeraude;Personale di smeraldo;Personal de Emerald;翡翠法杖;エメラルド・スタッフ;에메랄드 지팡이;Pessoal Esmeralda;Emerald Staff;Изумрудный персонал;Zümrüt Personel
EMERALD_STAFF_DESC;Each attack summons a spider companion. Lasting 6 seconds. Spiders count as companions. You have no projectiles.;Jeder Angriff beschwört einen Spinnen-Gefährten. Hält 6 Sekunden an. Spinnen zählen als Gefährten. Du hast keine Wurfgeschosse.;Chaque attaque invoque un compagnon araignée. Durée 6 secondes. Les araignées comptent comme des compagnons. Vous n'avez pas de projectiles.;Ogni attacco evoca un compagno ragno. La durata è di 6 secondi. I ragni contano come compagni. Non ha proiettili.;Cada ataque invoca a una araña de compañía. Dura 6 segundos. Las arañas cuentan como compañeros. No tienes proyectiles.;每次攻击都会召唤出一个蜘蛛同伴。持续6秒。蜘蛛算作同伴。你没有投射物。;各攻撃は、クモの仲間を召喚する。持続時間は6秒。クモはコンパニオンとしてカウントされる。あなたには投擲物がない。;공격할 때마다 거미 동료를 소환합니다. 6초 동안 지속됩니다. 거미는 동료로 간주됩니다. 투사체가 없습니다.;Cada ataque convoca um companheiro aranha. Duração: 6 segundos. As aranhas contam como companheiras. Não têm projécteis.;Każdy atak przywołuje pajęczego towarzysza. Trwa 6 sekund. Pająki liczą się jako towarzysze. Nie masz pocisków.;Каждая атака вызывает паука-компаньона. Длительность 6 секунд. Пауки считаются за компаньонов. У вас нет снарядов.;Her saldırı bir örümcek yoldaşı çağırır. 6 saniye sürer. Örümcekler yoldaş olarak sayılır. Merminiz yok.
ELDER_CLUB_DESC;Very powerful but slow and heavy weapon.;Sehr starke, aber langsame und schwere Waffe.;Arme très puissante mais lente et lourde.;Arma molto potente ma lenta e pesante.;Arma muy potente pero lenta y pesada.;非常强大，但是缓慢而沉重的武器。;非常に強力だが、スピードが遅く、重い武器。;매우 강력하지만 느리고 무거운 무기입니다.;Muito poderosa mas lenta e pesada arma.;Bardzo potężna, ale powolna i ciężka broń.;Очень мощное, но медленное и тяжелое оружие.;Çok güçlü ama yavaş ve ağır bir silah.
LIGHTNING_STAFF;Lightning Staff;Blitz-Stab;Bâton de la foudre;Personale di fulminazione;Personal de rayos;闪电法杖;ライトニングスタッフ;번개 지팡이;Cajado relâmpago;Lightning Staff;Персонал Молнии;Yıldırım Personeli
LIGHTNING_STAFF_DESC;Projectile hits create 2 replicating projectiles which target nearby enemies.;Projektil-Treffer erzeugen 2 sich replizierende Projektile, die auf Gegner in der Nähe zielen.;Les coups de projectiles créent 2 projectiles répliquants qui ciblent les ennemis proches.;I colpi di proiettile creano 2 proiettili replicanti che colpiscono i nemici vicini.;Los impactos de los proyectiles crean 2 proyectiles replicantes que apuntan a los enemigos cercanos.;击中后，会产生2个复制的投射物，瞄准最近的敌人。;近くにいる敵をターゲットする2つの複製弾を発射する。;투사체에 적중하면 복제 투사체 2개를 생성하여 근처의 적을 공격합니다.;Acertos de projécteis criam 2 projécteis replicadores que têm como alvo inimigos próximos.;Trafienia pociskami tworzą 2 replikujące się pociski, które celują w pobliskich wrogów.;При попадании снаряда создаются 2 повторяющихся снаряда, которые попадают в ближайших врагов.;Mermi isabetleri, yakındaki düşmanları hedef alan 2 çoğalan mermi oluşturur.
RIPPING_AXE;Ripping Axe;Reißende Axt;Hache d'arrachage;Ascia da strappo;Hacha de desgarrar;撕裂的斧头;リッピングアックス;찢어지는 도끼;Machado de Maturação;Siekiera rozpruwająca;Разрывной топор;Yırtma Baltası
RIPPING_AXE_DESC;Applys bleeding to enemies.;Verursacht Blutung bei Gegnern.;Applique le saignement aux ennemis.;Applica il sanguinamento ai nemici.;Aplica sangrado a los enemigos.;对敌人施加出血。;敵に出血を与える。;적에게 출혈을 입힙니다.;Aplica-se a sangrar aos inimigos.;Powoduje krwawienie u wrogów.;Применяет кровотечение к врагам.;Düşmanlara kanama uygular.
SELECT_LEAGUE;Select your League;Wähle deine Liga;Sélectionnez votre ligue;Seleziona il tuo campionato;Seleccione su Liga;选择你的联赛;リーグ選択;리그 선택;Seleccione a sua Liga;Wybierz swoją ligę;Выберите свою лигу;Liginizi seçin
ENTER_LEAGUE_ID;Choose a League ID;Wähle eine Liga ID;Choisissez un ID de ligue;Scegliere l'ID del campionato;Elige un ID de liga;选择一个联赛ID;リーグIDを選択;리그 ID 선택;Escolha um ID da Liga;Wybierz identyfikator ligi;Выберите идентификатор лиги;Bir Lig Kimliği Seçin
ENTER_PLAYER_NAME;Choose your Player Name;Wähle deinen Spielernamen;Choisissez votre nom de joueur;Scegliere il nome del giocatore;Elige tu nombre de jugador;选择你的玩家名;プレイヤー名を選択;플레이어 이름 선택;Escolha o seu nome de jogador;Wybierz swoją nazwę gracza;Выберите имя игрока;Oyuncu Adınızı Seçin
ENTER_TWITCH_NAME;Enter your Twitch Name;Gib deinen Twitch Namen ein;;;;;Twitch名を入力;트위치 이름 입력;Introduza o seu nome de Twitch;Wprowadź swoją nazwę Twitch;Введите ваше имя в Twitch;Twitch Adınızı girin
LEAGUE_INFO;You can share the league ID with fellow players or communities to compete on private leaderboards.;Du kannst die Liga ID mit anderen Spielern oder Communities teilen, um in privaten Ranglisten gegeneinander anzutreten.;Vous pouvez partager l'ID de la ligue avec d'autres joueurs ou communautés pour vous affronter sur des classements privés.;È possibile condividere l'ID della lega con altri giocatori o comunità per competere in classifiche private.;Puedes compartir el ID de la liga con otros jugadores o comunidades para competir en tablas de clasificación privadas.;你可以与其他玩家或者社区分享联赛ID，在私人排行榜上竞赛。;リーグIDは仲間やコミュニティと共有し、プライベートリーダーボードで競うことができます。;리그 ID를 동료 플레이어나 커뮤니티와 공유하여 비공개 순위표에서 경쟁할 수 있습니다.;Pode partilhar a identificação do campeonato com outros jogadores ou comunidades para competir em quadros de líderes privados.;Możesz udostępnić identyfikator ligi innym graczom lub społecznościom, aby rywalizować w prywatnych tabelach wyników.;Вы можете поделиться идентификатором лиги с другими игроками или сообществами, чтобы соревноваться в личных таблицах лидеров.;Özel liderlik tablolarında yarışmak için lig kimliğini diğer oyuncularla veya topluluklarla paylaşabilirsiniz.
CREATE_JOIN;Create / Join;Erstellen / Beitreten;Créer / Rejoindre;Creare / Partecipare;Crear / Unirse;创建/加入;作成/参加;리그 생성/가입;Criar / Aderir;Utwórz / Dołącz;Создать / Присоединиться;Oluştur / Katıl
CREATE_JOIN_LEAGUE;Create or Join a League;Liga erstellen oder beitreten;Créer ou rejoindre une ligue;Creare o unirsi a un campionato;Crear o unirse a una liga;创建或加入联赛;リーグを作成または参加する;리그 생성 또는 가입하기;Criar ou aderir a uma Liga;Utwórz ligę lub dołącz do niej;Создайте или присоединитесь к лиге;Birlik Oluşturun veya Birliğe Katılın
CHANGE_PUBLIC_NAME;Change Public Player Name;Öffentlichen Spielernamen ändern;Changer le nom du joueur public;Cambiare il nome del giocatore pubblico;Cambiar el nombre público del jugador;更改公开的玩家名;公開プレイヤー名を変更する;공개 플레이어 이름 변경;Mudar o nome do jogador público;Zmiana publicznej nazwy gracza;Изменить публичное имя игрока;Genel Oyuncu Adını Değiştir
OFFLINE;Offline;Offline;Offline;Offline;Offline;离线;オフライン;오프라인;Offline;Offline;Offline;Çevrimdışı
ENTER_PUBLIC_LEAGUE;Enter Public League;Public Liga betreten;Entrer dans la ligue publique;Entrare nella Lega pubblica;Entrar en la Liga Pública;进入公开联赛;パブリックリーグに参加する;공개 리그 참가;Entrar na Liga Pública;Wejdź do ligi publicznej;Вступить в Общественную лигу;Kamu Ligine Girin
PUBLIC_LEAGUE_INFO;Enter the Public League to compete with all players around the world on a global leader board. This leaderboard will be reset frequently.\n\n Cheating or inappropriate names will be removed and lead to exclusion from the leaderboards.;Nimm an der Public Liga teil, um dich mit allen Spielern auf der ganzen Welt in einer globalen Rangliste zu messen. Diese Rangliste wird regelmäßig zurückgesetzt. \n Cheating oder unangemessene Namen werden entfernt und führen zum Ausschluss von den Ranglisten.;Entrez dans la ligue publique pour vous mesurer à tous les joueurs du monde entier sur un leaderboard mondial. Ce leaderboard sera remis à zéro fréquemment. \n Les tricheries ou les noms inappropriés seront supprimés et entraîneront l'exclusion du classement.;Partecipa alla Lega pubblica per competere con tutti i giocatori del mondo in una classifica globale. Questa classifica verrà resettata di frequente. \n Gli imbrogli o i nomi inappropriati saranno rimossi e comporteranno l'esclusione dalle classifiche.;Entra en la Liga pública para competir con todos los jugadores del mundo en una clasificación global. Esta clasificación se restablecerá con frecuencia. \n Las trampas y los nombres inapropiados serán eliminados y excluidos de la clasificación.;进入公共联赛，在全球排行榜上与世界各地的所有玩家竞赛。\n 这个排行榜将经常被重置。作弊或不适当的名字将被删除，并导致被排除在排行榜之外。;パブリックリーグに参加すると、世界中の全プレイヤーとグローバルリーダーボードで競い合うことができます。このリーダーボードは頻繁にリセットされます。不正行為や不適切な名前は削除され、リーダーボードから除外されます。;공개 리그에 참가하여 글로벌 순위표에서 전 세계의 모든 플레이어와 경쟁하세요. 이 순위표는 수시로 초기화됩니다.\n\n 부정 행위 또는 부적절한 이름은 삭제되며 순위표에서 제외될 수 있습니다.;Entrar na Liga Pública para competir com todos os jogadores em todo o mundo num quadro de líderes globais. Este quadro de líderes será reiniciado frequentemente.{\i}nós de batota ou nomes inapropriados serão removidos e levarão à exclusão do quadro de líderes.;Weź udział w Lidze Publicznej, aby rywalizować ze wszystkimi graczami z całego świata w globalnej tabeli liderów. Ta tabela liderów będzie często resetowana. Oszukiwanie lub nieodpowiednie nazwy będą usuwane, co doprowadzi do wykluczenia z tabeli liderów.;Вступайте в Общественную лигу, чтобы соревноваться со всеми игроками по всему миру в глобальной таблице лидеров. Эта таблица лидеров будет часто обновляться.\n\n Обман или неуместные имена будут удалены и приведут к исключению из таблицы лидеров.;Küresel bir liderlik tablosunda dünyanın dört bir yanındaki tüm oyuncularla rekabet etmek için Genel Lige girin. Bu liderlik tablosu sık sık sıfırlanacaktır.\n\n Hile yapan veya uygunsuz isimler kaldırılacak ve liderlik tablosundan dışlanmaya neden olacaktır.
JOIN;Join;Beitreten;Rejoignez;Unirsi;Únase a;加入;参加する;가입;Junte-se a;Dołącz;Присоединяйтесь к;Katılın
LEADERBOARD;Leaderboard;Rangliste;Tableau des leaders;Classifica;Tabla de clasificación;排行榜;リーダーボード;리더보드;Leaderboard;Tabela liderów;Таблица лидеров;Liderlik Tablosu
CHOOSE_UNLOCK_SKILL;Choose a skill to unlock;Wähle eine Fähigkeit zum Freischalten;Choisissez une compétence à débloquer;Scegliere un'abilità da sbloccare;Elige una habilidad para desbloquear;选择一个要解锁的技能;アンロックするスキルを選んでください;잠금 해제할 스킬 선택;Escolha uma habilidade para desbloquear;Wybierz umiejętność do odblokowania;Выберите навык для разблокировки;Kilidini açmak için bir beceri seçin
CHOOSE_UNLOCK_WEAPON;Choose a weapon to unlock;Wähle eine Waffe zum Freischalten;Choisissez une arme pour la débloquer;Scegliere un'arma da sbloccare;Elige un arma para desbloquear;选择一种要解锁的武器;アンロックする武器を選んでください;잠금 해제할 무기 선택;Escolha uma arma para desbloquear;Wybierz broń do odblokowania;Выберите оружие для разблокировки;Kilidini açmak için bir silah seçin
UNLOCK_INFO;All unlocks are permanent and carry over to new runs. ;Alle Freischaltungen sind dauerhaft und werden auf neue Runs übertragen. ;Tous les déblocages sont permanents et s'appliquent aux nouveaux parcours. ;Tutti gli sblocchi sono permanenti e vengono riproposti nelle nuove corse. ;Todos los desbloqueos son permanentes y se trasladan a las nuevas carreras. ;所有的解锁都是永久性的，并且可以延续到新的游戏。;すべてのアンロックは永久的で、新しいランにも適用されます。;모든 잠금 해제는 영구적이며 새로운 실행으로 이월됩니다. ;Todos os desbloqueamentos são permanentes e transitam para novas corridas. ;Wszystkie odblokowania są trwałe i są przenoszone na nowe rundy.;Все разблокировки являются постоянными и переносятся в новые партии.;Tüm kilitler kalıcıdır ve yeni koşulara taşınır.
